DomainKey,TranslationKey,DisplayOrder,DisplayTitleZh,DisplayTitleEn,ChineseTitle,EnglishTitle,ChineseSourceFile,LegacyChineseSourceFile,EnglishSourceFile,LegacyEnglishSourceFile,ChinesePath,EnglishPath,Status,FilenamePolicy,URLPolicy
bianque-mirror,bianque-mirror-007,07,07 脈為什麼有快慢長短？一動一寸五分的意義,"07 Why Can the Pulse Be Fast or Slow, Long or Short? The Meaning of One Cun Five Fen per Movement",脈為什麼有快慢長短？一動一寸五分的意義,"Why Can the Pulse Be Fast or Slow, Long or Short? The Meaning of One Cun Five Fen per Movement",Mirror_Classic _of_Bian_Que/脈為什麼有快慢長短-一動一寸五分的意義.md,Mirror_Classic _of_Bian_Que/07-脈為什麼有快慢長短-一動一寸五分的意義.md,en/Mirror_Classic _of_Bian_Que/脈為什麼有快慢長短-一動一寸五分的意義_英文.md,en/Mirror_Classic _of_Bian_Que/07-脈為什麼有快慢長短-一動一寸五分的意義_英文.md,/mirror_classic-_of_bian_que/07-脈為什麼有快慢長短-一動一寸五分的意義/,/en/mirror_classic-_of_bian_que/07-脈為什麼有快慢長短-一動一寸五分的意義/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-008,08,08 音、息、脈其實是同一件事的不同投影,"08 Tone, Breath, and Pulse Are Different Projections of the Same Process",音、息、脈其實是同一件事的不同投影,"Tone, Breath, and Pulse Are Different Projections of the Same Process",Mirror_Classic _of_Bian_Que/音息脈其實是同一件事的不同投影.md,Mirror_Classic _of_Bian_Que/08-音息脈其實是同一件事的不同投影.md,en/Mirror_Classic _of_Bian_Que/音息脈其實是同一件事的不同投影_英文.md,en/Mirror_Classic _of_Bian_Que/08-音息脈其實是同一件事的不同投影_英文.md,/mirror_classic-_of_bian_que/08-音息脈其實是同一件事的不同投影/,/en/mirror_classic-_of_bian_que/08-音息脈其實是同一件事的不同投影/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-009,09,09 人為什麼有自己的「稟音」？,09 Why Does Each Person Have an Inherited Tone?,人為什麼有自己的「稟音」？,Why Does Each Person Have an Inherited Tone?,Mirror_Classic _of_Bian_Que/人為什麼有自己的稟音.md,Mirror_Classic _of_Bian_Que/09-人為什麼有自己的稟音.md,en/Mirror_Classic _of_Bian_Que/人為什麼有自己的稟音_英文.md,en/Mirror_Classic _of_Bian_Que/09-人為什麼有自己的稟音_英文.md,/mirror_classic-_of_bian_que/09-人為什麼有自己的稟音/,/en/mirror_classic-_of_bian_que/09-人為什麼有自己的稟音/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-010,10,10 甬、宮、商、角、徵、羽、穌：人體聲音的七層尺度,"10 Yong, Gong, Shang, Jue, Zhi, Yu, and Su: Seven Scales of Human Tone",甬、宮、商、角、徵、羽、穌：人體聲音的七層尺度,"Yong, Gong, Shang, Jue, Zhi, Yu, and Su: Seven Scales of Human Tone",Mirror_Classic _of_Bian_Que/甬宮商角徵羽穌-人體聲音的七層尺度.md,Mirror_Classic _of_Bian_Que/10-甬宮商角徵羽穌-人體聲音的七層尺度.md,en/Mirror_Classic _of_Bian_Que/甬宮商角徵羽穌-人體聲音的七層尺度_英文.md,en/Mirror_Classic _of_Bian_Que/10-甬宮商角徵羽穌-人體聲音的七層尺度_英文.md,/mirror_classic-_of_bian_que/10-甬宮商角徵羽穌-人體聲音的七層尺度/,/en/mirror_classic-_of_bian_que/10-甬宮商角徵羽穌-人體聲音的七層尺度/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-011,11,11 一音十分：正、少、眾、開、判、質、虞、加、太、上,"11 Ten Degrees of One Tone: Zheng, Shao, Zhong, Kai, Pan, Zhi, Yu, Jia, Tai, Shang",一音十分：正、少、眾、開、判、質、虞、加、太、上,"Ten Degrees of One Tone: Zheng, Shao, Zhong, Kai, Pan, Zhi, Yu, Jia, Tai, Shang",Mirror_Classic _of_Bian_Que/一音十分-正少眾開判質虞加太上.md,Mirror_Classic _of_Bian_Que/11-一音十分-正少眾開判質虞加太上.md,en/Mirror_Classic _of_Bian_Que/一音十分-正少眾開判質虞加太上_英文.md,en/Mirror_Classic _of_Bian_Que/11-一音十分-正少眾開判質虞加太上_英文.md,/mirror_classic-_of_bian_que/11-一音十分-正少眾開判質虞加太上/,/en/mirror_classic-_of_bian_que/11-一音十分-正少眾開判質虞加太上/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-012,12,12 古人的音高不是高低而已：十分度究竟在量什麼？,12 Ancient ‘Pitch’ Was More Than High and Low: What Do the Ten Degrees Measure?,古人的音高不是高低而已：十分度究竟在量什麼？,Ancient ‘Pitch’ Was More Than High and Low: What Do the Ten Degrees Measure?,Mirror_Classic _of_Bian_Que/古人的音高不是高低而已-十分度在量什麼.md,Mirror_Classic _of_Bian_Que/12-古人的音高不是高低而已-十分度在量什麼.md,en/Mirror_Classic _of_Bian_Que/古人的音高不是高低而已-十分度在量什麼_英文.md,en/Mirror_Classic _of_Bian_Que/12-古人的音高不是高低而已-十分度在量什麼_英文.md,/mirror_classic-_of_bian_que/12-古人的音高不是高低而已-十分度在量什麼/,/en/mirror_classic-_of_bian_que/12-古人的音高不是高低而已-十分度在量什麼/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-013,13,13 安、孚、躬、彁、執、淩、解、變、隨、盉從哪裡來？,"13 Where Do An, Fu, Gong, Ge, Zhi, Ling, Jie, Bian, Sui, and He Come From?",安、孚、躬、彁、執、淩、解、變、隨、盉從哪裡來？,"Where Do An, Fu, Gong, Ge, Zhi, Ling, Jie, Bian, Sui, and He Come From?",Mirror_Classic _of_Bian_Que/安孚躬彁執淩解變隨盉從哪裡來.md,Mirror_Classic _of_Bian_Que/13-安孚躬彁執淩解變隨盉從哪裡來.md,en/Mirror_Classic _of_Bian_Que/安孚躬彁執淩解變隨盉從哪裡來_英文.md,en/Mirror_Classic _of_Bian_Que/13-安孚躬彁執淩解變隨盉從哪裡來_英文.md,/mirror_classic-_of_bian_que/13-安孚躬彁執淩解變隨盉從哪裡來/,/en/mirror_classic-_of_bian_que/13-安孚躬彁執淩解變隨盉從哪裡來/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-014,14,14 為什麼同一個「安」還要分左右？,14 Why Must the Same ‘An’ Still Be Distinguished by Left and Right?,為什麼同一個「安」還要分左右？,Why Must the Same ‘An’ Still Be Distinguished by Left and Right?,Mirror_Classic _of_Bian_Que/為什麼同一個安還要分左右.md,Mirror_Classic _of_Bian_Que/14-為什麼同一個安還要分左右.md,en/Mirror_Classic _of_Bian_Que/為什麼同一個安還要分左右_英文.md,en/Mirror_Classic _of_Bian_Que/14-為什麼同一個安還要分左右_英文.md,/mirror_classic-_of_bian_que/14-為什麼同一個安還要分左右/,/en/mirror_classic-_of_bian_que/14-為什麼同一個安還要分左右/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-015,15,15 從十音到兩千一百音：為什麼《鏡經》需要這麼大的狀態空間？,15 From Ten Tones to Two Thousand One Hundred: Why Does the Mirror Classic Need Such a Large State Space?,從十音到兩千一百音：為什麼《鏡經》需要這麼大的狀態空間？,From Ten Tones to Two Thousand One Hundred: Why Does the Mirror Classic Need Such a Large State Space?,Mirror_Classic _of_Bian_Que/從十音到兩千一百音-為什麼需要這麼大的狀態空間.md,Mirror_Classic _of_Bian_Que/15-從十音到兩千一百音-為什麼需要這麼大的狀態空間.md,en/Mirror_Classic _of_Bian_Que/從十音到兩千一百音-為什麼需要這麼大的狀態空間_英文.md,en/Mirror_Classic _of_Bian_Que/15-從十音到兩千一百音-為什麼需要這麼大的狀態空間_英文.md,/mirror_classic-_of_bian_que/15-從十音到兩千一百音-為什麼需要這麼大的狀態空間/,/en/mirror_classic-_of_bian_que/15-從十音到兩千一百音-為什麼需要這麼大的狀態空間/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-016,16,16 六十首到底是什麼？它不是六十首音樂,16 What Exactly Are the Sixty Shou? They Are Not Sixty Pieces of Music,六十首到底是什麼？它不是六十首音樂,What Exactly Are the Sixty Shou? They Are Not Sixty Pieces of Music,Mirror_Classic _of_Bian_Que/六十首到底是什麼-它不是六十首音樂.md,Mirror_Classic _of_Bian_Que/16-六十首到底是什麼-它不是六十首音樂.md,en/Mirror_Classic _of_Bian_Que/六十首到底是什麼-它不是六十首音樂_英文.md,en/Mirror_Classic _of_Bian_Que/16-六十首到底是什麼-它不是六十首音樂_英文.md,/mirror_classic-_of_bian_que/16-六十首到底是什麼-它不是六十首音樂/,/en/mirror_classic-_of_bian_que/16-六十首到底是什麼-它不是六十首音樂/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-017,17,17 十二律為什麼會進入人體？六經與十二律的配對,17 Why Do the Twelve Lü Enter the Human Body? Pairing the Six Channels with the Twelve Lü,十二律為什麼會進入人體？六經與十二律的配對,Why Do the Twelve Lü Enter the Human Body? Pairing the Six Channels with the Twelve Lü,Mirror_Classic _of_Bian_Que/十二律為什麼會進入人體-六經與十二律的配對.md,Mirror_Classic _of_Bian_Que/17-十二律為什麼會進入人體-六經與十二律的配對.md,en/Mirror_Classic _of_Bian_Que/十二律為什麼會進入人體-六經與十二律的配對_英文.md,en/Mirror_Classic _of_Bian_Que/17-十二律為什麼會進入人體-六經與十二律的配對_英文.md,/mirror_classic-_of_bian_que/17-十二律為什麼會進入人體-六經與十二律的配對/,/en/mirror_classic-_of_bian_que/17-十二律為什麼會進入人體-六經與十二律的配對/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-018,18,18 六經不是六條線：經緯、樞持與四維,"18 The Six Channels Are Not Six Lines: Warp and Weft, Pivot and Sustaining, and the Four Dimensions",六經不是六條線：經緯、樞持與四維,"The Six Channels Are Not Six Lines: Warp and Weft, Pivot and Sustaining, and the Four Dimensions",Mirror_Classic _of_Bian_Que/六經不是六條線-經緯樞持與四維.md,Mirror_Classic _of_Bian_Que/18-六經不是六條線-經緯樞持與四維.md,en/Mirror_Classic _of_Bian_Que/六經不是六條線-經緯樞持與四維_英文.md,en/Mirror_Classic _of_Bian_Que/18-六經不是六條線-經緯樞持與四維_英文.md,/mirror_classic-_of_bian_que/18-六經不是六條線-經緯樞持與四維/,/en/mirror_classic-_of_bian_que/18-六經不是六條線-經緯樞持與四維/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-019,19,19 十二律如何變成七十二舍？,19 How Do the Twelve Lü Become the Seventy-Two She?,十二律如何變成七十二舍？,How Do the Twelve Lü Become the Seventy-Two She?,Mirror_Classic _of_Bian_Que/十二律如何變成七十二舍.md,Mirror_Classic _of_Bian_Que/19-十二律如何變成七十二舍.md,en/Mirror_Classic _of_Bian_Que/十二律如何變成七十二舍_英文.md,en/Mirror_Classic _of_Bian_Que/19-十二律如何變成七十二舍_英文.md,/mirror_classic-_of_bian_que/19-十二律如何變成七十二舍/,/en/mirror_classic-_of_bian_que/19-十二律如何變成七十二舍/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-020,20,20 順六十首與逆六十首：氣化不是靜態表格，而是一條路徑,"20 Forward and Reverse Sixty Shou: Qi Transformation Is a Path, Not a Static Table",順六十首與逆六十首：氣化不是靜態表格，而是一條路徑,"Forward and Reverse Sixty Shou: Qi Transformation Is a Path, Not a Static Table",Mirror_Classic _of_Bian_Que/順六十首與逆六十首-氣化不是靜態表格.md,Mirror_Classic _of_Bian_Que/20-順六十首與逆六十首-氣化不是靜態表格.md,en/Mirror_Classic _of_Bian_Que/順六十首與逆六十首-氣化不是靜態表格_英文.md,en/Mirror_Classic _of_Bian_Que/20-順六十首與逆六十首-氣化不是靜態表格_英文.md,/mirror_classic-_of_bian_que/20-順六十首與逆六十首-氣化不是靜態表格/,/en/mirror_classic-_of_bian_que/20-順六十首與逆六十首-氣化不是靜態表格/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-021,21,21 「首」到底是什麼？為什麼診斷一定要先立首？,21 What Is Shou? Why Must Diagnosis First Establish a Starting State?,「首」到底是什麼？為什麼診斷一定要先立首？,What Is Shou? Why Must Diagnosis First Establish a Starting State?,Mirror_Classic _of_Bian_Que/首到底是什麼-為什麼診斷一定要先立首.md,Mirror_Classic _of_Bian_Que/21-首到底是什麼-為什麼診斷一定要先立首.md,en/Mirror_Classic _of_Bian_Que/首到底是什麼-為什麼診斷一定要先立首_英文.md,en/Mirror_Classic _of_Bian_Que/21-首到底是什麼-為什麼診斷一定要先立首_英文.md,/mirror_classic-_of_bian_que/21-首到底是什麼-為什麼診斷一定要先立首/,/en/mirror_classic-_of_bian_que/21-首到底是什麼-為什麼診斷一定要先立首/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-022,22,22 首與舍：從一個狀態碼推出氣往哪裡走,22 Shou and She: From a State Code to Where Qi Goes,首與舍：從一個狀態碼推出氣往哪裡走,Shou and She: From a State Code to Where Qi Goes,Mirror_Classic _of_Bian_Que/首與舍-從一個狀態碼推出氣往哪裡走.md,Mirror_Classic _of_Bian_Que/22-首與舍-從一個狀態碼推出氣往哪裡走.md,en/Mirror_Classic _of_Bian_Que/首與舍-從一個狀態碼推出氣往哪裡走_英文.md,en/Mirror_Classic _of_Bian_Que/22-首與舍-從一個狀態碼推出氣往哪裡走_英文.md,/mirror_classic-_of_bian_que/22-首與舍-從一個狀態碼推出氣往哪裡走/,/en/mirror_classic-_of_bian_que/22-首與舍-從一個狀態碼推出氣往哪裡走/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-023,23,23 走路為什麼是右手配左腳？《鏡經》的交叉經絡觀,23 Why Does the Right Hand Pair with the Left Foot in Walking? The Mirror Classic’s Cross-Channel View,走路為什麼是右手配左腳？《鏡經》的交叉經絡觀,Why Does the Right Hand Pair with the Left Foot in Walking? The Mirror Classic’s Cross-Channel View,Mirror_Classic _of_Bian_Que/走路為什麼是右手配左腳-鏡經的交叉經絡觀.md,Mirror_Classic _of_Bian_Que/23-走路為什麼是右手配左腳-鏡經的交叉經絡觀.md,en/Mirror_Classic _of_Bian_Que/走路為什麼是右手配左腳-鏡經的交叉經絡觀_英文.md,en/Mirror_Classic _of_Bian_Que/23-走路為什麼是右手配左腳-鏡經的交叉經絡觀_英文.md,/mirror_classic-_of_bian_que/23-走路為什麼是右手配左腳-鏡經的交叉經絡觀/,/en/mirror_classic-_of_bian_que/23-走路為什麼是右手配左腳-鏡經的交叉經絡觀/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-024,24,24 溪、谷、節、舍：氣到底在哪裡交換？,"24 Streams, Valleys, Joints, and She: Where Does Qi Actually Meet?",溪、谷、節、舍：氣到底在哪裡交換？,"Streams, Valleys, Joints, and She: Where Does Qi Actually Meet?",Mirror_Classic _of_Bian_Que/溪谷節舍-氣到底在哪裡交換.md,Mirror_Classic _of_Bian_Que/24-溪谷節舍-氣到底在哪裡交換.md,en/Mirror_Classic _of_Bian_Que/溪谷節舍-氣到底在哪裡交換_英文.md,en/Mirror_Classic _of_Bian_Que/24-溪谷節舍-氣到底在哪裡交換_英文.md,/mirror_classic-_of_bian_que/24-溪谷節舍-氣到底在哪裡交換/,/en/mirror_classic-_of_bian_que/24-溪谷節舍-氣到底在哪裡交換/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-025,25,25 謙、歸、藏、生、動、長、育、止、壴：九氣是一條生命循環,"25 Qian, Gui, Cang, Sheng, Dong, Zhang, Yu, Zhi, Zhuang: The Nine Qi as a Life Cycle",謙、歸、藏、生、動、長、育、止、壴：九氣是一條生命循環,"Qian, Gui, Cang, Sheng, Dong, Zhang, Yu, Zhi, Zhuang: The Nine Qi as a Life Cycle",Mirror_Classic _of_Bian_Que/謙歸藏生動長育止壴-九氣是一條生命循環.md,Mirror_Classic _of_Bian_Que/25-謙歸藏生動長育止壴-九氣是一條生命循環.md,en/Mirror_Classic _of_Bian_Que/謙歸藏生動長育止壴-九氣是一條生命循環_英文.md,en/Mirror_Classic _of_Bian_Que/25-謙歸藏生動長育止壴-九氣是一條生命循環_英文.md,/mirror_classic-_of_bian_que/25-謙歸藏生動長育止壴-九氣是一條生命循環/,/en/mirror_classic-_of_bian_que/25-謙歸藏生動長育止壴-九氣是一條生命循環/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-026,26,26 專、勝、兼、並、通、和：氣與氣相遇的六種基本關係,"26 Zhuan, Sheng, Jian, Bing, Tong, He: Six Basic Relations When Qi Meets Qi",專、勝、兼、並、通、和：氣與氣相遇的六種基本關係,"Zhuan, Sheng, Jian, Bing, Tong, He: Six Basic Relations When Qi Meets Qi",Mirror_Classic _of_Bian_Que/專勝兼並通和-氣與氣相遇的六種基本關係.md,Mirror_Classic _of_Bian_Que/26-專勝兼並通和-氣與氣相遇的六種基本關係.md,en/Mirror_Classic _of_Bian_Que/專勝兼並通和-氣與氣相遇的六種基本關係_英文.md,en/Mirror_Classic _of_Bian_Que/26-專勝兼並通和-氣與氣相遇的六種基本關係_英文.md,/mirror_classic-_of_bian_que/26-專勝兼並通和-氣與氣相遇的六種基本關係/,/en/mirror_classic-_of_bian_que/26-專勝兼並通和-氣與氣相遇的六種基本關係/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-027,27,27 一個人同時有三層音：稟受、由行與差移,"27 One Person Has Three Layers of Tone: Endowment, Current Movement, and Shift",一個人同時有三層音：稟受、由行與差移,"One Person Has Three Layers of Tone: Endowment, Current Movement, and Shift",Mirror_Classic _of_Bian_Que/一個人同時有三層音-稟受由行與差移.md,Mirror_Classic _of_Bian_Que/27-一個人同時有三層音-稟受由行與差移.md,en/Mirror_Classic _of_Bian_Que/一個人同時有三層音-稟受由行與差移_英文.md,en/Mirror_Classic _of_Bian_Que/27-一個人同時有三層音-稟受由行與差移_英文.md,/mirror_classic-_of_bian_que/27-一個人同時有三層音-稟受由行與差移/,/en/mirror_classic-_of_bian_que/27-一個人同時有三層音-稟受由行與差移/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-028,28,28 八舍真正記錄的是什麼？十二經如何跨手足配對,28 What Does the Eight-She Table Really Record? How the Twelve Channels Pair Across Hand and Foot,八舍真正記錄的是什麼？十二經如何跨手足配對,What Does the Eight-She Table Really Record? How the Twelve Channels Pair Across Hand and Foot,Mirror_Classic _of_Bian_Que/八舍真正記錄的是什麼-十二經如何跨手足配對.md,Mirror_Classic _of_Bian_Que/28-八舍真正記錄的是什麼-十二經如何跨手足配對.md,en/Mirror_Classic _of_Bian_Que/八舍真正記錄的是什麼-十二經如何跨手足配對_英文.md,en/Mirror_Classic _of_Bian_Que/28-八舍真正記錄的是什麼-十二經如何跨手足配對_英文.md,/mirror_classic-_of_bian_que/28-八舍真正記錄的是什麼-十二經如何跨手足配對/,/en/mirror_classic-_of_bian_que/28-八舍真正記錄的是什麼-十二經如何跨手足配對/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-029,29,29 七十二舍與七十三舍：位置與運動只差一個數字,29 Seventy-Two She and Seventy-Three She: State and Movement Differ by One Number,七十二舍與七十三舍：位置與運動只差一個數字,Seventy-Two She and Seventy-Three She: State and Movement Differ by One Number,Mirror_Classic _of_Bian_Que/七十二舍與七十三舍-位置與運動只差一個數字.md,Mirror_Classic _of_Bian_Que/29-七十二舍與七十三舍-位置與運動只差一個數字.md,en/Mirror_Classic _of_Bian_Que/七十二舍與七十三舍-位置與運動只差一個數字_英文.md,en/Mirror_Classic _of_Bian_Que/29-七十二舍與七十三舍-位置與運動只差一個數字_英文.md,/mirror_classic-_of_bian_que/29-七十二舍與七十三舍-位置與運動只差一個數字/,/en/mirror_classic-_of_bian_que/29-七十二舍與七十三舍-位置與運動只差一個數字/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-030,30,30 從「謙歸黃鐘」看完整氣化鏈：三焦、募原與沖任督蹺,"30 A Complete Qi-Transformation Chain through Qian-Gui-Huangzhong: Sanjiao, Moyuan, Chong, Ren, Du, and Qiao",從「謙歸黃鐘」看完整氣化鏈：三焦、募原與沖任督蹺,"A Complete Qi-Transformation Chain through Qian-Gui-Huangzhong: Sanjiao, Moyuan, Chong, Ren, Du, and Qiao",Mirror_Classic _of_Bian_Que/從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺.md,Mirror_Classic _of_Bian_Que/30-從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺.md,en/Mirror_Classic _of_Bian_Que/從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺_英文.md,en/Mirror_Classic _of_Bian_Que/30-從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺_英文.md,/mirror_classic-_of_bian_que/30-從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺/,/en/mirror_classic-_of_bian_que/30-從謙歸黃鐘看完整氣化鏈-三焦募原與沖任督蹺/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-031,31,31 什麼叫「通天」？人不是封閉系統,31 What Does “Connecting with Heaven” Mean? The Human Being Is Not a Closed System,什麼叫「通天」？人不是封閉系統,What Does “Connecting with Heaven” Mean? The Human Being Is Not a Closed System,Mirror_Classic _of_Bian_Que/什麼叫通天-人不是封閉系統.md,Mirror_Classic _of_Bian_Que/31-什麼叫通天-人不是封閉系統.md,en/Mirror_Classic _of_Bian_Que/什麼叫通天-人不是封閉系統_英文.md,en/Mirror_Classic _of_Bian_Que/31-什麼叫通天-人不是封閉系統_英文.md,/mirror_classic-_of_bian_que/31-什麼叫通天-人不是封閉系統/,/en/mirror_classic-_of_bian_que/31-什麼叫通天-人不是封閉系統/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-032,32,32 天有六氣、地有六味、人有情志：三種輸入如何進入同一系統,"32 Heaven Has Six Qi, Earth Has Six Tastes, Humans Have Emotions: How Three Inputs Enter One System",天有六氣、地有六味、人有情志：三種輸入如何進入同一系統,"Heaven Has Six Qi, Earth Has Six Tastes, Humans Have Emotions: How Three Inputs Enter One System",Mirror_Classic _of_Bian_Que/天有六氣地有六味人有情志-三種輸入如何進入同一系統.md,Mirror_Classic _of_Bian_Que/32-天有六氣地有六味人有情志-三種輸入如何進入同一系統.md,en/Mirror_Classic _of_Bian_Que/天有六氣地有六味人有情志-三種輸入如何進入同一系統_英文.md,en/Mirror_Classic _of_Bian_Que/32-天有六氣地有六味人有情志-三種輸入如何進入同一系統_英文.md,/mirror_classic-_of_bian_que/32-天有六氣地有六味人有情志-三種輸入如何進入同一系統/,/en/mirror_classic-_of_bian_que/32-天有六氣地有六味人有情志-三種輸入如何進入同一系統/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-033,33,33 專、勝、兼、並、通、和：跨自然與人體的六態模型,"33 Zhuan, Sheng, Jian, Bing, Tong, He: A Six-State Model Across Nature and the Human Body",專、勝、兼、並、通、和：跨自然與人體的六態模型,"Zhuan, Sheng, Jian, Bing, Tong, He: A Six-State Model Across Nature and the Human Body",Mirror_Classic _of_Bian_Que/專勝兼並通和-跨自然與人體的六態模型.md,Mirror_Classic _of_Bian_Que/33-專勝兼並通和-跨自然與人體的六態模型.md,en/Mirror_Classic _of_Bian_Que/專勝兼並通和-跨自然與人體的六態模型_英文.md,en/Mirror_Classic _of_Bian_Que/33-專勝兼並通和-跨自然與人體的六態模型_英文.md,/mirror_classic-_of_bian_que/33-專勝兼並通和-跨自然與人體的六態模型/,/en/mirror_classic-_of_bian_que/33-專勝兼並通和-跨自然與人體的六態模型/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-034,34,34 兩種味相遇會發生什麼？十五種味化組合,34 What Happens When Two Tastes Meet? Fifteen Pairwise Taste Transformations,兩種味相遇會發生什麼？十五種味化組合,What Happens When Two Tastes Meet? Fifteen Pairwise Taste Transformations,Mirror_Classic _of_Bian_Que/兩種味相遇會發生什麼-十五種味化組合.md,Mirror_Classic _of_Bian_Que/34-兩種味相遇會發生什麼-十五種味化組合.md,en/Mirror_Classic _of_Bian_Que/兩種味相遇會發生什麼-十五種味化組合_英文.md,en/Mirror_Classic _of_Bian_Que/34-兩種味相遇會發生什麼-十五種味化組合_英文.md,/mirror_classic-_of_bian_que/34-兩種味相遇會發生什麼-十五種味化組合/,/en/mirror_classic-_of_bian_que/34-兩種味相遇會發生什麼-十五種味化組合/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-035,35,35 情緒也有「合成效應」：十五種五志之化,35 Emotions Also Have “Composite Effects”: Fifteen Transformations of the Five Intentions,情緒也有「合成效應」：十五種五志之化,Emotions Also Have “Composite Effects”: Fifteen Transformations of the Five Intentions,Mirror_Classic _of_Bian_Que/情緒也有合成效應-十五種五志之化.md,Mirror_Classic _of_Bian_Que/35-情緒也有合成效應-十五種五志之化.md,en/Mirror_Classic _of_Bian_Que/情緒也有合成效應-十五種五志之化_英文.md,en/Mirror_Classic _of_Bian_Que/35-情緒也有合成效應-十五種五志之化_英文.md,/mirror_classic-_of_bian_que/35-情緒也有合成效應-十五種五志之化/,/en/mirror_classic-_of_bian_que/35-情緒也有合成效應-十五種五志之化/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-036,36,36 「精食氣，形食味」：形、氣、精如何互相轉換？,"36 “Essence Feeds on Qi, Form Feeds on Taste”: How Form, Qi, and Essence Transform into One Another",「精食氣，形食味」：形、氣、精如何互相轉換？,"“Essence Feeds on Qi, Form Feeds on Taste”: How Form, Qi, and Essence Transform into One Another",Mirror_Classic _of_Bian_Que/精食氣形食味-形氣精如何互相轉換.md,Mirror_Classic _of_Bian_Que/36-精食氣形食味-形氣精如何互相轉換.md,en/Mirror_Classic _of_Bian_Que/精食氣形食味-形氣精如何互相轉換_英文.md,en/Mirror_Classic _of_Bian_Que/36-精食氣形食味-形氣精如何互相轉換_英文.md,/mirror_classic-_of_bian_que/36-精食氣形食味-形氣精如何互相轉換/,/en/mirror_classic-_of_bian_que/36-精食氣形食味-形氣精如何互相轉換/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
